train_loss,epoch,step,val_loss,val_acc
0.11557848751544952,2,9249,,
0.2672327160835266,2,9299,,
0.5483801364898682,2,9349,,
0.13261044025421143,2,9399,,
0.5423035621643066,2,9449,,
0.4170761704444885,2,9499,,
0.39307549595832825,2,9549,,
0.4740327298641205,2,9599,,
0.7290300726890564,2,9649,,
0.9947372078895569,2,9699,,
0.5390989780426025,2,9749,,
0.7850633263587952,2,9799,,
0.4298127591609955,2,9849,,
0.3606547713279724,2,9899,,
0.46578115224838257,2,9949,,
0.5717343091964722,2,9999,,
0.18094652891159058,2,10049,,
0.8314864635467529,2,10099,,
0.49113625288009644,2,10149,,
0.14322344958782196,2,10199,,
0.31416580080986023,2,10249,,
0.6013592481613159,2,10299,,
0.45511317253112793,2,10349,,
0.37124738097190857,2,10399,,
0.8573467135429382,2,10449,,
0.7377179265022278,2,10499,,
0.3403037190437317,2,10549,,
0.28473421931266785,2,10599,,
0.4957799017429352,2,10649,,
0.3365074098110199,2,10699,,
0.1450902223587036,2,10749,,
0.5832003355026245,2,10799,,
0.5061579942703247,2,10849,,
0.21687328815460205,2,10899,,
0.8119522333145142,2,10949,,
0.47635483741760254,2,10999,,
0.28374096751213074,2,11049,,
0.4874148964881897,2,11099,,
0.3930530548095703,2,11149,,
0.5601820945739746,2,11199,,
0.2568424940109253,2,11249,,
0.526309609413147,2,11299,,
0.2054484486579895,2,11349,,
0.19950325787067413,2,11399,,
0.25286346673965454,2,11449,,
0.11925916373729706,2,11499,,
0.29709362983703613,2,11549,,
0.3847709894180298,2,11599,,
0.24154779314994812,2,11649,,
0.3820649981498718,2,11699,,
0.31689897179603577,2,11749,,
0.7398870587348938,2,11799,,
0.22751672565937042,2,11849,,
0.15588749945163727,2,11899,,
0.281377911567688,2,11949,,
0.1441432386636734,2,11999,,
0.26199325919151306,2,12049,,
0.18421274423599243,2,12099,,
0.28152117133140564,2,12149,,
0.1358373612165451,2,12199,,
0.6589093208312988,2,12249,,
0.6852573156356812,2,12299,,
0.3590090572834015,2,12349,,
0.3128436207771301,2,12399,,
0.38635513186454773,2,12449,,
0.4760367274284363,2,12499,,
0.06098995730280876,2,12549,,
0.6147670745849609,2,12599,,
0.2792377769947052,2,12649,,
0.3367103040218353,2,12699,,
0.7104849815368652,2,12749,,
0.19123519957065582,2,12799,,
0.2705809473991394,2,12849,,
0.28206667304039,2,12899,,
0.1358397901058197,2,12949,,
0.5775052309036255,2,12999,,
0.2371387481689453,2,13049,,
0.8134902715682983,2,13099,,
0.24723266065120697,2,13149,,
0.5360045433044434,2,13199,,
0.35926884412765503,2,13249,,
0.37387627363204956,2,13299,,
0.43297475576400757,2,13349,,
0.4401954114437103,2,13399,,
0.4704066514968872,2,13449,,
0.27402880787849426,2,13499,,
,,13499,0.22140707075595856,0.7656666666666667
0.3875764012336731,3,13549,,
0.4744375944137573,3,13599,,
0.2524338662624359,3,13649,,
0.2925306558609009,3,13699,,
0.059140466153621674,3,13749,,
0.13291889429092407,3,13799,,
0.27853959798812866,3,13849,,
0.11190993338823318,3,13899,,
0.24808256328105927,3,13949,,
0.5647237300872803,3,13999,,
0.2676556706428528,3,14049,,
0.2851952612400055,3,14099,,
0.5590556859970093,3,14149,,
0.7633764147758484,3,14199,,
0.4595560133457184,3,14249,,
0.7443900108337402,3,14299,,
0.2879120409488678,3,14349,,
0.32703903317451477,3,14399,,
0.21657459437847137,3,14449,,
0.4869561493396759,3,14499,,
0.10134759545326233,3,14549,,
0.6790715456008911,3,14599,,
0.5718576312065125,3,14649,,
0.1320018321275711,3,14699,,
0.3043842315673828,3,14749,,
0.24656996130943298,3,14799,,
0.5624004006385803,3,14849,,
0.1567661464214325,3,14899,,
0.769549548625946,3,14949,,
0.40475860238075256,3,14999,,
0.18093916773796082,3,15049,,
0.13031338155269623,3,15099,,
0.18877242505550385,3,15149,,
0.28451433777809143,3,15199,,
0.09379589557647705,3,15249,,
0.3119781017303467,3,15299,,
0.20563827455043793,3,15349,,
0.17798586189746857,3,15399,,
0.6519037485122681,3,15449,,
0.4563867747783661,3,15499,,
0.26728355884552,3,15549,,
0.17626066505908966,3,15599,,
0.4113287925720215,3,15649,,
0.46241986751556396,3,15699,,
0.10900172591209412,3,15749,,
0.41419172286987305,3,15799,,
0.17581379413604736,3,15849,,
0.10687512159347534,3,15899,,
0.1777491569519043,3,15949,,
0.06456189602613449,3,15999,,
0.14307036995887756,3,16049,,
0.23563870787620544,3,16099,,
0.1631656289100647,3,16149,,
0.2949828803539276,3,16199,,
0.07497578859329224,3,16249,,
0.4371844530105591,3,16299,,
0.19252876937389374,3,16349,,
0.08207955211400986,3,16399,,
0.379213809967041,3,16449,,
0.16668389737606049,3,16499,,
0.17063561081886292,3,16549,,
0.06254424899816513,3,16599,,
0.1296997219324112,3,16649,,
0.05007912591099739,3,16699,,
0.5585519671440125,3,16749,,
0.12660419940948486,3,16799,,
0.6066527366638184,3,16849,,
0.14368587732315063,3,16899,,
0.10669511556625366,3,16949,,
0.21115969121456146,3,16999,,
0.01604480855166912,3,17049,,
0.33995771408081055,3,17099,,
0.266463041305542,3,17149,,
0.18488703668117523,3,17199,,
0.5396218299865723,3,17249,,
0.20227013528347015,3,17299,,
0.15074017643928528,3,17349,,
0.1419239342212677,3,17399,,
0.029299437999725342,3,17449,,
0.2942945957183838,3,17499,,
0.23751583695411682,3,17549,,
0.568121075630188,3,17599,,
0.12443182617425919,3,17649,,
0.43497422337532043,3,17699,,
0.21722353994846344,3,17749,,
0.3806653618812561,3,17799,,
0.2504497170448303,3,17849,,
0.30420297384262085,3,17899,,
0.404093474149704,3,17949,,
0.13966916501522064,3,17999,,
,,17999,0.2165902554988861,0.7643333333333333
0.13717512786388397,4,18049,,
0.26956450939178467,4,18099,,
0.1440945416688919,4,18149,,
0.10331284254789352,4,18199,,
0.0434332937002182,4,18249,,
0.119630828499794,4,18299,,
0.1241169422864914,4,18349,,
0.08947794884443283,4,18399,,
0.31390732526779175,4,18449,,
0.43383392691612244,4,18499,,
0.18975873291492462,4,18549,,
0.33025434613227844,4,18599,,
0.4273923635482788,4,18649,,
0.8625683784484863,4,18699,,
0.41969573497772217,4,18749,,
0.55373215675354,4,18799,,
0.15938661992549896,4,18849,,
0.17890866100788116,4,18899,,
0.07130415737628937,4,18949,,
0.4606330990791321,4,18999,,
0.03350597620010376,4,19049,,
0.6847053170204163,4,19099,,
0.27406173944473267,4,19149,,
0.029974400997161865,4,19199,,
0.22765612602233887,4,19249,,
0.21439847350120544,4,19299,,
0.32854169607162476,4,19349,,
0.16707581281661987,4,19399,,
0.3360198140144348,4,19449,,
0.21656537055969238,4,19499,,
0.1494133025407791,4,19549,,
0.059785597026348114,4,19599,,
0.18189674615859985,4,19649,,
0.1303466409444809,4,19699,,
0.12552812695503235,4,19749,,
0.13373419642448425,4,19799,,
0.2191057652235031,4,19849,,
0.17835326492786407,4,19899,,
0.29607850313186646,4,19949,,
0.30552393198013306,4,19999,,
0.0731654241681099,4,20049,,
0.1294923573732376,4,20099,,
0.30791473388671875,4,20149,,
0.3896436095237732,4,20199,,
0.035708893090486526,4,20249,,
0.12178924679756165,4,20299,,
0.20370808243751526,4,20349,,
0.06254473328590393,4,20399,,
0.10858770459890366,4,20449,,
0.03903992846608162,4,20499,,
0.05682434141635895,4,20549,,
0.25468161702156067,4,20599,,
0.08663150668144226,4,20649,,
0.11747483164072037,4,20699,,
0.045948948711156845,4,20749,,
0.3625636696815491,4,20799,,
0.019383972510695457,4,20849,,
0.08767330646514893,4,20899,,
0.10098573565483093,4,20949,,
0.01708805374801159,4,20999,,
0.08447647094726562,4,21049,,
0.06556035578250885,4,21099,,
0.07619155198335648,4,21149,,
0.018338138237595558,4,21199,,
0.5897172093391418,4,21249,,
0.10862034559249878,4,21299,,
0.4490714967250824,4,21349,,
0.14675094187259674,4,21399,,
0.020340783521533012,4,21449,,
0.13023938238620758,4,21499,,
0.00785372219979763,4,21549,,
0.27878889441490173,4,21599,,
0.06936203688383102,4,21649,,
0.032046977430582047,4,21699,,
0.255444198846817,4,21749,,
0.0648091733455658,4,21799,,
0.025606965646147728,4,21849,,
0.07866708934307098,4,21899,,
0.010143006220459938,4,21949,,
0.17969632148742676,4,21999,,
0.1431724727153778,4,22049,,
0.25424882769584656,4,22099,,
0.14020578563213348,4,22149,,
0.17152194678783417,4,22199,,
0.10775472968816757,4,22249,,
0.2608931362628937,4,22299,,
0.09476611018180847,4,22349,,
0.24134616553783417,4,22399,,
0.24922920763492584,4,22449,,
0.1384173035621643,4,22499,,
,,22499,0.13322608172893524,0.7586666666666667
